Customer_ID,Name,Age,Gender,Account_Type,Account_Balance,Transaction_Date,Transaction_Type,Transaction_Amount,Branch_Code,Is_International_Transaction
32149b39,Ryan Boyd,24.0,Male,Savings,90233.44,2024-03-19,Debit,7900.44,B004,0
a8733e71,Maria Paul,46.0,Female,Savings,8055.81,2023-07-21,Credit,2345.36,B003,0
b882a4e4,Stephanie Porter,58.0,Female,Salary,17588.66,2024-12-26,Debit,2692.94,B001,0
9bf37ff7,David Phillips,29.0,Male,Salary,14548.36,2025-01-04,Debit,3354.1,B002,0
52d885d6,David Lewis,67.0,Male,Savings,1984.61,2024-06-28,Credit,5489.51,B005,0
5e6982bf,Jeffrey Jones,54.0,Male,Savings,35952.93,2023-11-24,Debit,7875.29,B004,0
d1e55767,Joanna Thomas,67.0,Male,Current,45560.12,2025-02-13,Credit,9480.72,B002,1
ed80cb81,Traci Gray,40.0,Female,Current,73446.72,2025-03-15,Credit,8432.43,B002,0
90d1bf52,Susan Beltran,20.0,Female,Current,27400.56,2025-06-26,Debit,9670.71,B001,0
bbd67006,Mark Thomas,33.0,Male,Savings,89628.53,2024-03-02,Credit,1419.16,B004,0
4b0b19e3,Timothy Fernandez,59.0,Female,Current,86248.66,2024-02-20,Debit,9036.78,B004,0
01a43d3d,Margaret Sloan,66.0,Male,Current,98617.65,2025-02-20,Credit,2435.81,B005,1
26d14c04,Candice Jackson,50.0,Female,Current,52249.74,2023-10-22,Debit,66.14,B003,1
f30f92bc,Samantha Payne,66.0,Female,Savings,93551.39,2024-09-10,Credit,9525.93,B001,1
5b2aeba5,John Marshall,35.0,Female,Current,96438.22,2025-03-05,Debit,856.53,B001,1
7e0f4df2,Gina Brown,57.0,Female,Savings,49880.14,2023-11-28,Credit,2966.57,B005,1
9bd35ac5,William Finley,36.0,Female,Current,85224.53,2024-10-30,Credit,3235.5,B004,1
090198f1,Amy Conner,30.0,Male,Savings,10816.24,2023-12-04,Debit,3904.11,B004,1
d07a51e2,Noah French,20.0,Male,Savings,26050.73,2023-07-28,Debit,4727.61,B001,0
814b1c45,Amanda Brewer,63.0,Female,Salary,47271.61,2023-08-11,Credit,630.34,B004,1
5719b66a,Robert Yoder,42.0,Female,Savings,75115.46,2025-03-30,Credit,5347.25,B002,0
f48ee8f7,Gina Tyler,61.0,Male,Salary,23680.45,2023-07-19,Credit,8978.8,B004,0
14d2fc8f,Michael Solomon,46.0,Female,Salary,92327.61,2024-05-22,Credit,4001.83,B004,0
a0d02f08,Joshua Clark,20.0,Female,Current,59539.9,2024-08-22,Debit,4177.74,B003,0
de89e764,Pamela Martinez,19.0,Male,Savings,97987.3,2023-12-30,Credit,2199.54,B001,0
9d404ec7,Cheryl Hernandez,69.0,Male,Current,16890.85,2025-06-21,Credit,3229.56,B003,1
0d129a20,Mark Fields,45.0,Female,Salary,81388.36,2024-04-15,Debit,2286.16,B003,0
fe115df2,Tanya Mills,38.0,Male,Current,86691.19,2024-05-14,Debit,4742.2,B004,0
721d2f08,Joseph Hanson,36.0,Female,Salary,40840.42,2025-02-08,Credit,3331.01,B005,1
2b1cb6df,Kimberly Howell,59.0,Female,Salary,4663.16,2025-05-25,Debit,2948.89,B002,1
c9f908e3,Amber Brown DVM,26.0,Male,Current,53563.02,2024-07-28,Debit,6234.46,B004,0
c5dcf5a6,Becky Koch,51.0,Female,Current,73036.52,2023-07-27,Debit,3721.4,B002,0
af9419fd,Gregory Collier,45.0,Female,Salary,25412.56,2023-07-13,Debit,5280.8,B001,1
206aec2d,Joanna Lucero,64.0,Male,Salary,74798.19,2024-03-16,Credit,4630.37,B003,1
c344ae6d,Lauren Gibson,33.0,Male,Savings,81813.7,2025-05-27,Debit,7605.93,B004,1
85a303b7,Amber West,35.0,Female,Savings,79913.6,2024-05-16,Debit,6369.9,B003,0
429077ee,Ronald Cook,53.0,Female,Salary,94321.46,2024-03-20,Debit,202.68,B003,1
7d026cb4,Antonio Potts,58.0,Female,Current,99675.51,2025-05-27,Debit,541.84,B004,1
ff1e7f7e,Matthew Rich,61.0,Male,Savings,88034.79,2025-02-09,Credit,7033.42,B003,0
68852590,Gary Garcia,23.0,Male,Current,42070.63,2023-07-25,Debit,1834.53,B001,0
4aac4a68,Brandon Davis,71.0,Female,Savings,24875.54,2025-04-27,Credit,285.01,B001,1
a584e9f5,Jordan Herrera,28.0,Male,Savings,49518.975,2024-10-27,Debit,7424.17,B004,0
d0e2445b,Jaime Ward,72.0,Female,Salary,59420.19,2024-03-07,Debit,4528.07,B001,0
c95fe6cd,Elizabeth Jacobs,46.0,Male,Current,81942.62,2024-11-06,Debit,905.32,B002,1
1e3c5c46,David Vaughn,65.0,Female,Salary,73040.65,2024-01-14,Credit,7153.05,B003,1
ad2e88c7,Scott Scott,67.0,Female,Salary,95147.34,2024-07-13,Debit,5043.43,B004,1
2acbbb35,Alicia Robinson,46.0,Male,Savings,13809.9,2024-04-15,Debit,6155.17,B001,0
0c8b8812,Sabrina Martin,40.0,Male,Current,97894.86,2024-01-07,Debit,5043.43,B002,0
18700460,Daniel Henson,66.0,Female,Salary,77126.94,2023-08-16,Credit,5492.65,B005,1
ad208735,Melissa Miller,57.0,Female,Current,29194.84,2023-10-20,Credit,7492.08,B002,1
1530caaf,Charles Ramirez,49.0,Male,Salary,17967.16,2024-01-24,Credit,5374.64,B003,0
deb43493,Bryan Dixon,42.0,Female,Current,79044.67,2024-11-29,Credit,9235.72,B004,1
a23a2dd0,Leslie Welch,49.0,Male,Savings,75022.36,2024-10-29,Debit,1758.49,B002,0
ebccf1b7,Thomas Nash,34.0,Female,Salary,20951.36,2025-03-01,Debit,8906.44,B001,0
9281a49c,Carrie Allison,62.0,Female,Salary,48324.74,2024-07-08,Credit,90.16,B005,0
dfac6c99,Renee Frye,19.0,Female,Salary,65130.3,2025-05-02,Debit,9533.96,B005,1
a9143127,Sandra Moore,47.0,Female,Salary,52676.1,2023-11-23,Credit,7904.7,B004,0
40b4fe0f,Jose Ray,65.0,Female,Salary,43635.88,2024-05-07,Credit,7677.53,B001,0
b1249ff7,Peter Robles,46.0,Female,Savings,20338.24,2024-10-28,Credit,8180.31,B004,0
884589fb,Laurie Larson,46.0,Female,Salary,17434.42,2024-11-29,Debit,6102.91,B005,0
071f8347,Tina Carroll,67.0,Male,Current,53416.4,2023-07-14,Credit,605.4,B004,0
0bb77405,Heather Orozco,52.0,Female,Savings,86705.45,2024-09-05,Debit,3846.04,B003,0
dc1dd94e,Brandon Schneider,56.0,Male,Current,36810.62,2024-11-21,Debit,9134.38,B001,1
5d826741,Rebecca Cantu,50.0,Male,Current,31090.54,2025-01-11,Debit,7284.0,B005,0
7964372c,Justin Schaefer,71.0,Female,Salary,7049.35,2024-08-07,Debit,9917.29,B004,1
eafcafd2,Corey Waller,74.0,Female,Current,10612.58,2023-08-22,Debit,5161.29,B004,0
64806ab0,Carol Hoffman,66.0,Male,Savings,10760.1,2024-11-04,Debit,1849.93,B004,0
090c464e,Andrea Gonzalez,63.0,Male,Current,92707.39,2024-10-25,Debit,5689.77,B001,1
bbec3eae,Raymond Allen,47.0,Male,Savings,49616.62,2023-11-10,Credit,8199.8,B003,1
598599bf,Sean Mcgee,67.0,Female,Current,44722.95,2024-07-26,Debit,6233.9,B002,0
d5fa7a8b,Morgan Wall,41.0,Female,Salary,48081.9,2024-04-23,Credit,9536.3,B003,0
7f354edd,Kathy Thomas,54.0,Male,Savings,61986.67,2023-11-18,Debit,3832.18,B005,1
378fccc8,Catherine Diaz,51.0,Male,Savings,93062.88,2024-08-04,Debit,7636.6,B001,0
3e255fcf,Tiffany Blake,67.0,Female,Savings,43893.75,2025-06-08,Debit,3605.26,B002,1
580d10ac,Lauren Copeland,36.0,Female,Current,11895.44,2023-12-23,Debit,4442.7,B003,1
46e00a40,Janet Dominguez,61.0,Male,Savings,66633.57,2025-05-06,Credit,3111.79,B001,0
7a3c8c61,Kayla Atkins,63.0,Male,Salary,88672.11,2024-11-26,Credit,2574.14,B003,0
aa01eab5,Jose Hernandez,20.0,Female,Savings,38312.84,2025-07-01,Credit,5043.43,B002,0
386f9ae9,Sharon Valdez,18.0,Female,Current,81880.67,2024-08-25,Debit,9861.11,B002,0
576fcf25,Jessica Clark,46.0,Female,Savings,84600.94,2024-09-14,Credit,8867.31,B002,1
03807175,Jennifer Pearson,37.0,Female,Savings,82296.14,2024-04-09,Credit,2131.06,B003,0
862a3cd5,Aaron Simmons,29.0,Male,Savings,75907.19,2023-12-15,Debit,467.55,B004,1
419f74ba,William Brown,42.0,Male,Savings,19829.31,2024-05-23,Credit,6186.7,B005,1
65dcdeae,Ronald Shepherd,42.0,Female,Current,71697.76,2023-07-30,Credit,1373.94,B003,1
7d9dda9c,Erica Gray,51.0,Male,Savings,49518.975,2024-07-10,Debit,3419.51,B002,0
4ef86dc2,Nicholas Flores,43.0,Female,Savings,8630.69,2024-10-29,Debit,5043.43,B005,0
05058543,Amanda Reese,56.0,Female,Current,63405.52,2024-06-30,Debit,5043.43,B005,1
675ec1fe,Christina Salazar,49.0,Male,Current,65714.09,2025-04-24,Credit,6208.88,B005,0
900b67fb,Robert Morgan,54.0,Female,Savings,48231.93,2023-08-06,Credit,4170.66,B003,1
bac0111a,Elizabeth Johnson,35.0,Male,Savings,49644.26,2024-07-12,Debit,5043.43,B003,0
06f0a3b9,Erica Black,39.0,Male,Salary,41433.08,2024-01-11,Debit,697.81,B005,0
6f65052c,Brian Long,30.0,Female,Savings,64586.78,2024-10-03,Credit,4516.18,B004,0
1594a400,Ernest Smith,46.0,Female,Savings,97285.3,2024-06-25,Credit,6146.14,B002,1
11231fb2,John Gutierrez,28.0,Female,Salary,53964.29,2024-04-28,Debit,1580.35,B003,1
52f9479e,Bryan Oconnor,28.0,Male,Current,2452.47,2025-04-10,Debit,8359.58,B004,1
cb40f4de,Jerry Palmer,48.0,Female,Salary,66531.55,2024-09-14,Debit,5509.89,B001,0
f86f7ccd,Patrick Mueller,46.0,Female,Current,82308.67,2025-06-27,Debit,6539.08,B004,0
486a94cb,Terry Griffin,38.0,Male,Current,36789.6,2023-10-07,Debit,5047.65,B001,0
f8611f3a,Taylor Lamb,52.0,Female,Current,19350.06,2023-07-26,Debit,393.21,B001,1
fc04c645,Donna Patel,59.0,Female,Salary,67184.83,2023-09-07,Debit,6900.24,B002,1
32ab4b2e,Alexis Hill,26.0,Male,Salary,41995.57,2024-07-07,Credit,7579.2,B002,1
5bed07a8,Audrey Wilson,53.0,Male,Savings,13911.15,2023-08-22,Debit,5271.01,B002,1
2d8e45c4,Julie Coleman,65.0,Female,Salary,24997.2,2023-11-14,Credit,6189.72,B001,1
891364bd,Shelby Moore,39.0,Male,Current,66737.95,2025-04-22,Debit,5917.55,B003,1
5c58371e,Thomas Coleman,47.0,Male,Salary,78565.68,2025-07-07,Debit,5856.94,B004,0
81f8767b,Gregory Gallagher,27.0,Female,Current,23298.15,2025-03-23,Credit,2172.63,B003,0
fc244222,Tammy Jones,54.0,Male,Current,31508.56,2025-05-13,Debit,2607.32,B001,0
3220ff07,Sarah Marks,46.0,Male,Current,81298.84,2023-11-09,Debit,2012.51,B002,1
33c323bf,Robert Phillips,35.0,Male,Current,50879.93,2024-10-17,Debit,6792.97,B003,0
8df320aa,Donna Garrett,34.0,Male,Savings,53433.83,2023-12-04,Debit,6797.33,B002,1
9a5c01ce,David Melton,39.0,Male,Current,35655.93,2024-05-04,Debit,2109.9,B001,1
ee386912,Deanna Reed,30.0,Male,Current,20207.68,2023-09-13,Debit,3072.51,B001,1
74686f78,Justin Hobbs,38.0,Male,Savings,45364.33,2025-02-08,Credit,5165.3,B002,0
3731c27c,Mrs. Sherry Wright,69.0,Male,Savings,8675.34,2024-10-30,Debit,5043.43,B001,0
582ee8a1,Paul Pearson,29.0,Female,Current,82505.15,2023-10-09,Debit,8310.46,B003,1
be569e21,Anthony Hernandez,49.0,Male,Salary,8485.86,2024-03-24,Debit,2986.74,B001,0
b4b5e660,Richard Ali,25.0,Male,Savings,6927.37,2025-03-27,Credit,8532.28,B001,1
e62cc720,Carolyn Nelson,58.0,Male,Current,86150.84,2024-04-27,Credit,4599.29,B003,1
901aeb78,Matthew Lynch,46.0,Male,Salary,40330.53,2025-02-10,Debit,2243.19,B001,0
978935d8,Nicole Barton,20.0,Female,Savings,42467.92,2024-05-07,Credit,9148.67,B005,1
b7df59fc,Samuel Lester,54.0,Female,Savings,73053.65,2024-11-15,Credit,9537.98,B001,0
950e327b,Haley Meyer,73.0,Male,Current,63420.83,2025-02-11,Debit,2258.3,B003,1
1dd401a1,Jennifer Tran,28.0,Male,Current,7447.68,2023-09-15,Debit,9223.29,B005,0
2e064a33,Danielle Griffin,38.0,Male,Salary,29638.44,2025-06-04,Credit,9610.6,B005,1
5d74fc98,Jason Craig,53.0,Male,Current,32956.73,2024-02-11,Debit,5454.02,B005,1
57accd53,Randall Brown,29.0,Male,Current,3030.4,2025-05-26,Debit,7655.38,B002,0
3895f4d3,Sue Conner,52.0,Female,Savings,44476.17,2024-08-02,Debit,5963.13,B003,0
7a14f2d5,Mark White,52.0,Male,Savings,11957.01,2025-02-22,Debit,3484.05,B004,1
7ddea2cb,Donald Spence,55.0,Male,Salary,73969.39,2023-08-09,Credit,2490.95,B003,1
87e355d8,Glenda Garner,60.0,Male,Salary,23724.39,2023-12-16,Credit,5443.94,B002,0
44059a4c,Alexis Mccullough,42.0,Female,Savings,82428.22,2023-11-10,Credit,8965.57,B001,0
68e63759,Charles Greer,53.0,Female,Salary,96295.36,2023-07-10,Credit,5806.26,B002,1
e5bc6e33,Kelly Cruz,39.0,Male,Salary,59842.96,2024-11-25,Debit,2791.6,B003,0
2f9bc0c9,Ernest Hampton,48.0,Male,Savings,1699.97,2023-08-27,Credit,1066.22,B004,0
d098c50d,Matthew Roberts,53.0,Male,Current,8020.01,2024-08-30,Debit,9888.51,B002,1
9df98da5,Daniel Miller,58.0,Female,Salary,38503.31,2024-04-25,Debit,2829.76,B001,0
220c6db2,Kelly Burns,19.0,Male,Salary,77987.0,2024-03-02,Credit,4531.16,B005,1
3b1c242e,Jason Wilson,44.0,Male,Salary,62808.28,2024-01-20,Debit,7055.58,B004,0
1ca4983d,Erika Roy MD,41.0,Female,Current,2077.38,2023-08-02,Credit,8894.78,B002,1
e47269b4,Jacob Carlson,59.0,Female,Current,24996.15,2023-10-05,Credit,9204.5,B005,1
5a1f0d0a,Elizabeth Sanford,65.0,Female,Salary,59906.63,2025-07-02,Debit,5043.43,B001,1
672fd65d,Mercedes Carroll,42.0,Female,Salary,39961.38,2023-11-16,Credit,1619.17,B002,0
62efed0d,Roberta Norton,39.0,Female,Savings,24476.65,2024-01-01,Debit,2499.34,B001,1
258b0ea7,Jeff Richardson,74.0,Female,Salary,73217.11,2024-02-22,Debit,4379.03,B004,1
7eba188e,Elizabeth Hale,45.0,Male,Savings,40912.5,2023-08-26,Debit,3970.16,B003,0
99f339e5,Kristen Alexander,66.0,Male,Current,30607.28,2023-12-05,Debit,2270.37,B003,1
4efa0e6f,Timothy Nicholson,62.0,Female,Current,98177.31,2024-10-15,Debit,5631.71,B005,0
4bdc4d05,Preston Davis,41.0,Male,Current,63325.12,2025-04-09,Credit,9577.44,B002,0
28877597,Michael Williams,46.0,Male,Savings,54563.23,2023-12-27,Debit,9942.7,B001,1
cbc3298d,Jason Coleman,18.0,Male,Savings,34969.2,2024-01-15,Credit,5043.43,B004,1
e83d9336,Jessica Hale,50.0,Male,Salary,49923.4,2023-08-13,Debit,9622.69,B003,1
92d4c2f4,Matthew Hansen DDS,44.0,Female,Salary,35628.73,2024-09-25,Credit,5765.64,B001,0
de1f3bea,Matthew Werner,64.0,Male,Savings,64545.05,2024-08-27,Debit,9153.35,B003,1
5755a6da,Kimberly Rojas,21.0,Male,Salary,35307.39,2024-01-04,Debit,3725.34,B001,1
b0668155,Adam Mann,44.0,Male,Savings,56647.65,2024-10-28,Debit,6063.76,B001,0
c774734d,Cody Valencia,73.0,Male,Salary,87538.73,2024-08-16,Credit,7297.03,B002,0
8be7d4aa,Sherri Taylor,58.0,Male,Salary,30925.96,2024-04-15,Credit,2703.69,B001,1
67226244,Tiffany Bullock,49.0,Male,Salary,69688.35,2025-06-16,Credit,5573.5,B003,1
793c1388,Corey Perkins,20.0,Male,Savings,33680.2,2023-12-26,Credit,3663.03,B001,1
7725b0a5,Tricia Pierce,65.0,Male,Current,85990.36,2024-10-13,Credit,8902.0,B002,1
1fb400a1,Andrea Powell,58.0,Female,Savings,9050.52,2024-11-28,Credit,5709.68,B002,1
ac29e7f3,Joe Diaz,57.0,Male,Salary,41265.38,2024-08-02,Debit,389.67,B004,1
3eb0a456,Jessica Park,59.0,Male,Current,9591.86,2024-02-02,Credit,5043.43,B002,0
65b7a97e,Austin Padilla,31.0,Male,Salary,67002.64,2024-05-21,Credit,6287.64,B002,0
ff0c746d,Rachel Walter,27.0,Female,Current,32186.98,2023-09-26,Debit,3235.33,B001,1
ca13e99d,Steven Alvarado,22.0,Female,Savings,31054.21,2025-04-11,Credit,679.62,B002,0
5a529a78,Renee Powell,70.0,Male,Savings,80508.65,2024-08-28,Credit,1272.25,B002,1
2fe25506,Christopher Cook,21.0,Male,Current,61920.08,2024-08-10,Debit,8179.0,B001,0
a40296a6,Robert Cruz,52.0,Male,Savings,88248.12,2024-04-22,Credit,63.12,B004,1
2d693874,Ashley Baker,60.0,Female,Savings,25952.51,2025-02-06,Credit,3794.84,B002,1
ae47f750,Jessica Johnson,64.0,Female,Current,85796.37,2025-03-31,Credit,6507.38,B003,0
22b04219,Melissa Morgan,23.0,Male,Current,16348.82,2025-05-28,Credit,121.36,B005,0
3e00bf4d,Kimberly Wagner,52.0,Female,Current,10040.86,2025-04-14,Debit,6065.06,B005,1
150c5a0a,Julie George,46.0,Female,Savings,76666.74,2025-05-17,Debit,7916.92,B002,1
a69c9662,Tammy Clark,59.0,Male,Current,93472.89,2023-10-30,Debit,4217.56,B005,1
681f6aeb,Edward Burke,65.0,Female,Current,15718.98,2025-05-02,Credit,5841.44,B003,0
865176b0,Tanner Ramirez,34.0,Male,Current,44255.42,2023-11-16,Credit,5330.39,B003,0
580028e3,Lori Martin,64.0,Male,Savings,34867.2,2024-10-24,Debit,725.7,B004,1
05a7309d,Jennifer Martin,46.0,Male,Current,29285.87,2024-02-05,Debit,9671.68,B003,1
87ecabfd,Jessica Baker,72.0,Female,Current,34796.73,2024-10-27,Debit,6148.02,B004,1
fbd670b3,Jeffrey Perez,61.0,Male,Current,27719.5,2024-03-08,Credit,8971.63,B001,0
e3a2b651,Ashley Sullivan,47.0,Female,Current,96288.46,2024-06-20,Credit,9954.46,B003,0
d70e1849,Gerald Richards MD,30.0,Female,Salary,27146.98,2024-05-11,Credit,7406.83,B004,0
45bf7441,Nicholas Johnson,28.0,Female,Current,22875.78,2024-12-06,Debit,9505.33,B002,1
e63ac7f0,Lisa Perez,59.0,Male,Savings,40397.16,2024-12-09,Credit,6492.18,B005,1
773d48b0,Carrie Jackson,44.0,Female,Salary,98618.08,2025-05-26,Debit,1788.9,B005,1
dc1c49f6,Jason Clark,32.0,Female,Salary,30397.05,2025-02-11,Credit,3608.37,B001,1
6e73f601,Lindsey Horton,26.0,Male,Salary,68776.09,2025-05-16,Debit,8108.36,B004,0
abf11592,Shelly Smith,54.0,Female,Savings,98869.66,2024-10-01,Credit,8695.6,B002,1
227ccf7e,Miss Sara Parks,36.0,Male,Current,11717.39,2024-04-30,Credit,9666.67,B001,0
9f2891e2,April Wilkinson,39.0,Male,Savings,96110.37,2023-12-07,Credit,5313.42,B005,1
191c4b73,Travis Harper,61.0,Female,Salary,36053.06,2024-06-22,Credit,5295.57,B005,1
44533526,Philip Obrien,57.0,Female,Savings,57151.45,2025-06-26,Debit,5991.44,B001,0
b268e8c4,Lisa Lane,28.0,Female,Savings,23110.27,2024-06-26,Credit,6399.93,B002,1
2d915ab1,Stephen Wheeler,33.0,Male,Salary,54104.95,2024-06-05,Credit,7100.85,B002,0
a03ffbca,Kevin Bell,46.0,Male,Salary,53759.24,2024-02-24,Credit,3250.92,B005,0
7558fc79,Eric Nguyen,46.0,Female,Salary,63298.8,2025-01-28,Credit,3403.48,B005,0
6d6e9491,David Hall,26.0,Male,Savings,64210.65,2024-02-28,Debit,6582.48,B003,0
20c1d79c,Elizabeth Hernandez,24.0,Female,Savings,50508.75,2025-07-02,Credit,4296.85,B005,0
9c479ca6,Ryan Scott,44.0,Male,Salary,33638.83,2024-01-31,Credit,3020.7,B005,0
3dd924f1,Alexa Smith,56.0,Female,Salary,65410.64,2025-06-04,Credit,7491.12,B005,1
25fbdca9,Emily Craig,64.0,Male,Salary,17324.63,2025-05-25,Debit,2709.95,B004,0
8cb4c4b7,Tonya Johnson,52.0,Male,Current,66588.55,2025-06-06,Debit,4667.36,B003,0
b773c430,Angela Medina,32.0,Female,Current,20443.09,2024-06-04,Credit,3730.41,B003,1
f59974c9,Angela Price,38.0,Female,Salary,69261.36,2023-09-11,Credit,5161.32,B004,1
3faf067e,Edward Thomas,33.0,Male,Current,45492.72,2023-09-03,Credit,7988.22,B004,0
f2261a26,Tanya Fletcher,20.0,Male,Savings,4508.58,2025-03-24,Debit,7626.27,B003,0
0d6bccbe,Cynthia Smith,69.0,Female,Current,95295.28,2024-10-24,Debit,2299.72,B002,0
4a8a066d,Ann Freeman,32.0,Female,Salary,49248.57,2024-01-23,Credit,9219.25,B001,0
6e0dfd27,Mr. Michael Ward DDS,30.0,Male,Current,62119.86,2024-04-27,Credit,9005.58,B005,1
c61afc2e,Gabriela Hall,41.0,Female,Current,21665.63,2025-01-28,Credit,8756.81,B003,1
facacf8c,Sherry Hood,24.0,Male,Current,42697.48,2024-05-20,Credit,400.8,B003,0
a51e026e,Michael Johnson,70.0,Male,Current,83401.23,2024-10-24,Debit,8839.21,B005,1
33efb075,Michael Smith,32.0,Male,Salary,16123.98,2025-06-15,Credit,2528.51,B002,0
9f19020d,Rachel Watson,35.0,Male,Salary,60067.28,2025-03-06,Credit,1510.97,B002,0
c83a9f60,Julia Neal,42.0,Female,Current,30018.15,2025-03-26,Credit,3323.38,B004,1
455c99c1,Brandy Garcia,64.0,Male,Current,25393.58,2025-05-19,Credit,5381.56,B002,1
5d65c24a,Felicia Harris,34.0,Female,Current,49518.975,2023-10-21,Credit,2679.43,B002,0
3756cae3,Pamela Jones,36.0,Male,Current,91286.78,2024-08-24,Debit,9098.58,B003,0
acfd2512,Anthony Young,65.0,Female,Current,49518.975,2023-09-16,Debit,4379.17,B004,1
85471e9a,Mrs. Lindsay Thompson,27.0,Female,Current,64260.35,2023-12-17,Credit,7243.82,B002,0
235bf7ae,Brenda Reed,52.0,Female,Salary,42290.02,2025-01-20,Debit,5577.58,B001,0
f2d0e181,Alexander Davis,61.0,Female,Savings,51792.29,2024-06-09,Credit,3439.05,B004,0
bc8231ac,Mark Morse,18.0,Male,Savings,50456.19,2025-01-10,Debit,6042.97,B002,1
d679793a,Chris Murphy,18.0,Male,Savings,16171.15,2023-10-03,Debit,9825.56,B003,1
32879678,Antonio Scott,22.0,Male,Current,2320.01,2023-07-26,Credit,4260.82,B003,0
7150b26c,Gina Hansen,66.0,Male,Savings,93394.19,2025-02-23,Debit,3596.76,B004,1
4243ba24,Tracy Thomas,49.0,Female,Salary,85058.87,2024-11-23,Credit,3191.65,B001,1
d2941cb1,Michele Young,65.0,Female,Current,58419.82,2025-03-12,Credit,251.0,B003,1
32f4826d,Cynthia Lynch,66.0,Male,Current,68498.4,2024-04-01,Debit,9015.56,B004,1
57255755,James Garcia,36.0,Female,Current,11704.84,2023-08-01,Credit,6069.8,B002,1
efda2423,Matthew Gallagher,19.0,Male,Current,7902.69,2023-11-08,Credit,9452.28,B001,1
27f74f6d,Katie Jones,70.0,Male,Salary,67726.39,2024-03-15,Credit,5913.11,B005,0
5bb39df3,Christine Wagner,64.0,Male,Salary,61097.56,2024-03-09,Credit,612.15,B005,1
d804f201,Adam Morris,70.0,Male,Salary,65637.81,2025-02-14,Debit,5545.69,B002,0
74ddd5c2,Jared Mccann,46.0,Male,Current,16957.8,2024-06-17,Debit,4114.33,B004,0
67756f81,Alexis Parsons,43.0,Female,Salary,50173.34,2024-03-18,Debit,3074.21,B002,0
ec212fed,Felicia Horn,56.0,Female,Current,4503.72,2024-01-08,Credit,9408.56,B002,1
867a5ced,Mrs. Jessica Bonilla,26.0,Male,Savings,37520.48,2025-06-05,Credit,6270.81,B002,0
5891c267,John Perry,53.0,Male,Savings,42238.01,2025-05-31,Credit,4121.46,B001,1
5290f73e,Amanda Saunders,30.0,Male,Current,9229.6,2024-12-12,Debit,6365.68,B003,0
d09df28f,Charlotte Allen,38.0,Female,Salary,33560.51,2023-10-21,Debit,49.4,B001,0
af0452e9,Felicia Wallace,66.0,Female,Savings,49518.975,2024-05-30,Credit,7437.12,B005,1
3fccee86,Edward Smith,62.0,Male,Salary,32449.25,2024-09-06,Debit,1009.02,B004,0
d982df11,Julian Hodge,65.0,Female,Savings,60617.0,2023-12-13,Debit,4285.0,B003,0
73ee9802,Kayla Anderson,63.0,Male,Salary,61244.95,2024-08-23,Debit,5303.56,B003,0
20d70c53,Brandi Gates,46.0,Male,Savings,68507.68,2025-02-24,Debit,4267.07,B001,1
108ed739,Scott Ford,70.0,Male,Savings,68326.19,2025-01-08,Credit,3171.79,B002,1
71442332,Angela Martin,72.0,Male,Salary,15997.77,2023-08-19,Credit,7416.83,B005,0
6f2ec7f9,Dr. Mark Phillips,29.0,Male,Current,55880.0,2023-12-10,Credit,6876.07,B001,1
259d7084,Roberta Hughes,52.0,Female,Savings,56427.2,2024-08-05,Debit,7471.99,B005,0
a4f815f9,Brian Yang,40.0,Female,Savings,58498.96,2025-05-31,Debit,1407.84,B001,0
f51150a4,Katie Jones,63.0,Male,Current,7388.85,2024-08-21,Debit,8539.49,B005,1
05b410c1,Carlos Henry,68.0,Female,Salary,77542.39,2023-12-21,Credit,6844.81,B002,0
68087bdd,James Hudson,68.0,Female,Savings,76759.82,2023-08-28,Credit,3749.06,B005,0
76363f54,Lauren Hall,69.0,Female,Current,99374.65,2023-11-27,Debit,9900.58,B005,0
147bee86,Mark Wright,33.0,Male,Savings,59269.83,2023-10-23,Credit,2896.21,B005,0
da2ce383,Lisa Frost,68.0,Male,Savings,17942.48,2024-08-04,Credit,5043.43,B005,1
c11ed92d,Susan Cross,32.0,Male,Salary,9460.66,2025-04-14,Credit,4729.71,B004,1
18135de8,Tammy Lee,72.0,Male,Savings,76037.35,2024-02-02,Credit,277.96,B001,1
50d8a30c,Angela Beasley,35.0,Male,Salary,19937.33,2025-04-24,Debit,7636.72,B001,0
147a944b,Benjamin Kirk,26.0,Male,Savings,3495.74,2024-01-27,Credit,1968.99,B001,0
cea3f360,Nicholas Duncan,59.0,Female,Current,83859.65,2024-03-03,Credit,4890.0,B002,0
6bd359a8,Gregory Carroll,27.0,Female,Salary,7253.75,2024-02-10,Debit,3768.32,B002,1
b28d0b8c,Kyle Decker,46.0,Female,Salary,12856.76,2024-06-04,Credit,7490.31,B004,0
cfc6a1fd,Ashley Romero,38.0,Male,Savings,49518.975,2023-09-11,Credit,6092.11,B004,0
671cc950,William Allen,46.0,Male,Salary,80142.04,2025-02-27,Credit,292.13,B005,1
88337926,Elizabeth Holmes,66.0,Male,Savings,8803.37,2024-02-26,Debit,3348.96,B004,1
bed0e7b3,Kimberly Gonzalez,60.0,Female,Savings,37413.68,2023-09-24,Credit,107.88,B002,0
b922142d,Anthony Cooper,60.0,Female,Savings,29208.45,2024-12-05,Credit,1441.55,B003,1
dda81913,David Buchanan,41.0,Male,Current,5941.78,2025-06-01,Credit,3263.83,B005,0
